glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
OT-2015-000047-SOM,2015-000047,20406,OT,other,SOM,,10.4445977228349,45.02197265625,0.0,0.0,0,2015,3,26,A,0,0,0,2000,,0,"From 26 March 2015, there was an escalation in fighting between opposition groups in Yemen, which has affected an estimated 500,000 people, including 244,000 registered refugees (United Nations High Commissioner for Refugees (UNHCR).   As a result, Somali and Yemeni nationals affected by the crisis have begun to flee the country through the ports of Al Mukalla and Mukha in Yemen. On 28 March 2015, 32 Yemeni nationals reached the port of Berbera in Somaliland. According to Somaliland immigration authorities, the arrivals were from the  Qahdani and Ibb tribes fleeing violence in Mukha, Taiz region, Yemen; and all has the relevant travel documentation. On 1 April 2015, 90 people reached the port of Bossaso (Puntland) comprising Somali returnees, orig inally from Puntland and South Central (Mogadishu, Kismayo, Qoryooleey etc.), claiming to fleeing violence against Somalis living in the Sana`a, Aden and Mukala areas of Yemen, and protection issues affecting women; as well as groups of Yemeni nationals.

On Friday 17 April,  321 new arrivals (166 male 155 female and 123 children below the age of 18 years) which comprised 306 Somalis (251 from Mogadishu; and 55 from Somaliland), 14 Yemenis, and one Ethiopian, reached the port of Berbera from Mukha, Yemen. By 21 April 2015, the total number of arrivals in Puntland  and Somaliland had reached  2,000. 

New refugee arrivals/returnees are reported to be travelling on commercial boats, each paying $50 per person; however in some instances had had to pay additional money to the owners / brokers of the boats to be able to travel as there are many people on the waiting list for departure.  According to the Inter-Agency Task Force, which has been established by the government of Somaliland and Puntland together with United Nations (UN) Agencies, it  is anticipated that about 100,000 arrivals/returnees  are expected to arrive within the next six months.
",IFRC
FL-2015-000040-SOM,2015-000040,20397,FL,flood,SOM,,5.152149,46.199616,0.0,0.0,0,2015,4,15,A,0,0,0,0,,0,"Within the last 48 hours, heavy downpour has been experienced in many parts of the Juba and Shabelle River basins both in Somalia and in the Ethiopian Highlands (Table 1). Flash floods have been reported in some areas including Belet Weyne and Mogadishu. Following the heavy rains, the river levels have increased drastically in the upper reaches of the two rivers. This high river level is expected to translate into high levels downstream thus endangering vulnerable communities. The rainfall forecast for the next seven days (18th to 24th April, 2015) is pointing towards moderate to heavy rains within the Ethiopian highlands and inside Somalia as seen in Map 1. Observed river levels along the Juba and Shabelle Rivers are expected to continue rising further in the coming week following the foreseen heavy rains. There is therefore high risk of flooding in the coming few days in the lower reaches Shabelle rivers given the current situation and the foreseen rains.",FAO
FL-2014-000150-SOM,2014-000150,20309,FL,flood,SOM,,5.152149,46.199616,0.0,0.0,0,2014,10,30,A,0,0,0,0,,0,"Starting in October 2014, heavy rains in south-central Somalia and in upper parts of the Shabelle basin in the Somali-Ethiopian border, have caused flooding along both the Shabelle and Juba Rivers. The worst-hit areas are along the Shabelle River: Beledweyne in Hiraan region, and in the Middle Shabelle region, where there have been some river breakages. Along the Juba River, Dolo in Gedo region, and Jilib and Jamame in Lower Juba have been affected. Xudur in Bakool region has also experienced heavy rains",ACAPS
EP-2014-000093-SOM,2014-000093,20236,EP,epidemic,SOM,,5.152149,46.199616,0.0,0.0,0,2014,5,31,A,0,0,0,0,,0,"Since early February 2014, measles outbreaks were confirmed in several regions of Somalia. In March and April, there were over 1,350 suspected cases - four times the number seen during the same period in 2013. Nearly 1,000 cases were reported in May alone. By June, the cumulative number of cases stood at around 4,000. On 14 Jul, the UN Central Emergency Response Fund (CERF) allocated US$1.4 million for an emergency campaign to vaccinate 520,000 children under 5 years in the worst affected areas of Banadir, Lower Juba and Puntland.","OCHA, WHO, UNICEF"
FL-2013-000141-SOM,2013-000141,20106,FL,flood,SOM,,5.152149,46.1996159999999,0.0,0.0,0,2013,11,17,A,0,0,0,0,,0,"Seasonal rains started at the end of September 2013 across Somalia, contributing to flooding, especially in and around Jowhar town in Middle Shabelle region. A joint multi-cluster rapid assessment mission carried out from 7-10 Nov identified 33 villages affected by the flooding and corroborated the approximately 11,000 households displaced reported by the local authorities.",OCHA
TC-2013-000140-SOM,2013-000140,20104,TC,tropical cyclone,SOM,,5.152149,46.1996159999999,0.0,0.0,0,2013,11,10,A,0,0,0,0,,0,"A tropical cyclone made landfall on the Somali coast on 10 Nov 2013. The Puntland authorities declared a natural disaster emergency on 11 Nov, citing very heavy rainfall and flash floods leading to an estimate of more than 100 casualties and large-scale livestock deaths. Communication lines and road access are currently severed, hampering the collection or verification of information and the delivery of assistance. ",OCHA
FL-2013-000052-SOM,2013-000052,19997,FL,flood,SOM,,5.152149,46.1996159999999,0.0,0.0,0,2013,4,26,A,0,0,0,0,,0,"Several parts of Somalia - especially the south - have been affected by flooding following heavy rains across Somalia and the Ethiopian highlands starting with the beginning of the rainy season in April 2013. Flash floods in Wanlaweyn district in Lower Shabelle led to loss of property, damage to infrastructure and displacement of people. Xudun district (Sool) and Dharoor valley (Sanaag) also experienced flooding. In Cabudwaq (Galgadud) flooding displaced thousands of people.",OCHA
FL-2012-000173-SOM,2012-000173,19900,FL,flood,SOM,,5.152149,46.1996159999999,0.0,0.0,0,2012,9,27,A,0,0,0,0,,0,"The central Somalian city of Belet Weyne and surrounding areas were flooded late at night between 27-28 Sep 2012 when extremely heavy rains caused the already swollen Shabelle River to overflow. The flooding killed 25 people and displaced 20,000. Over 5,000 livestock drowned.",OCHA
FL-2011-000161-SOM,2011-000161,19592,FL,flood,SOM,,5.152149,46.1996159999999,0.0,0.0,0,2011,10,13,A,0,0,0,0,,0,"Heavy rains and flooding in southern Somalia have displaced 1,000 households and impede delivery of humanitarian aid.",OCHA
DR-2011-000029-SOM,2011-000029,19529,DR,drought,SOM,,5.152149,46.199616,0.0,0.0,0,2011,8,15,A,0,0,0,0,,0,Somalia faces severe drought and food security crisis since the country's 1990/91 famine. At least 3.7 million people are affected.,http://reliefweb.int/taxonomy/term/216
