glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
ST-2022-000088-MOZ,2022-000088,22448,ST,severe local storm,MOZ,,0.0,0.0,0.0,0.0,0,2022,1,21,A,0,0,0,0,,0,"The National Meteorological Institute (INAM) in Mozambique sent a notice on 16 January 2022 alerting to the possible formation of a tropical cyclone due to the high temperatures of the surface water in the Southeast Indian Ocean and Mozambican Channel with a low-pressure atmosphere.  

The National Delegation of Hydraulic Resources Management (DNGRH) issued a flood risk alert on 18 January 2022 for increased rainfall starting 25 January and a flood risk for the Zambeze, Buzi, Pungoé, Licungo, Ligonha, Meluli, Montepuez, Messalo, and Megaruma river basins as well as the coastal areas of Zambézia, Nampula, and Cabo Delgado Provinces. ",
TC-2021-000008-MOZ,2021-000008,22111,TC,tropical cyclone,MOZ,,0.0,0.0,0.0,0.0,0,2021,1,23,A,0,0,0,0,,0,"Tropical Cyclone Eloise,  made landfall on early hours of 23 January 2021 near Beira City in Sofala Province, Central Mozambique. Eloise made landfall with sustained wind speeds of up to 150km/hr and has brought heavy to intense rainfall to the coastal and inland areas. Other provinces being impacted are Inhambane and Gaza Provinces.  ",Mozambique Red Cross (CVM)
EP-2020-000012-MOZ,2020-000012,21885,EP,epidemic,MOZ,,-18.665695,35.529562,0.0,0.0,0,2020,3,1,A,2019,192453,0,31,,120,"Coronavirus disease (COVID-19) is an infectious disease caused by the SARS-CoV-2 virus. It originated in Wuhan, China, at the end of 2019, and spread rapidly over the world.  Coronaviruses are a large family of viruses with some causing less-severe disease, such as the common cold, and others more severe like COVID-19. Coronavirus has impacted also Mozambique, where authorities have reported as of December 31, 2021 more than 192453 total cases, with over 2019 deaths. ","WHO, Woldometers, MoHealth"
FL-2020-000011-MOZ,2020-000011,21678,FL,flood,MOZ,,0.0,0.0,0.0,0.0,0,2020,1,21,A,0,0,0,0,,0,"Heavy rains and flooding have affected more than 58,800 people and killed 28 in Mozambique, with Zambezia, Cabo Delgado and Sofala provinces hardest-hit.",UNOCHA
FL-2019-000201-MOZ,2019-000201,23785,FL,flood,MOZ,Mozambique,-15.178,36.432,0.0,0.0,3,2019,3,9,A,0,0,0,0,0,1,GDACS - High humanitarian impact in for Mozambique. ,GDACS
TC-2019-000038-MOZ,2019-000038,21511,TC,tropical cyclone,MOZ,,-16.2990510145818,38.6292192414244,0.0,0.0,0,2019,4,23,A,0,0,0,0,,0,"On 23 April, Tropical Cyclone Kenneth formed north of Madagascar and east of the Aldabra Atoll, north of the Mozambique Channel. Its path is expected to pass over the northern tip of the Comoros islands on 24 April and continue onward to northern Mozambique and southern Tanzania. It is expected to make landfall in the district of Palma in Mozambique on 25 April...The Global Disaster Alert Coordination System (GDACS) has issued an orange alert for the Cyclone, meaning a medium humanitarian impact is expected based on the storm strength and its forecasted path. According to UNOSAT, the entire population of Comoros (758,339) is within the Cyclone's windspeed zones, with Grand Comore the primary concern. In Mozambique, more than 747,000 people are living within the Cyclone's path, mainly in Cabo Delgado Province, including a projected 117,000 living in high wind speed zones. ","(OCHA, 24 Apr 2019)"
EP-2019-000026-MOZ,2019-000026,21498,EP,epidemic,MOZ,,0.0,0.0,0.0,0.0,0,2019,4,27,A,0,0,0,0,,0,"On 27 March, the Government confirmed five cases of cholera at Munhava health centre in Beira City, according to the National Director of Medical Assistance, Ussene Isse.  The authorities also reported some 2,500 cases of acute watery diarrhoea (AWD) in Beira district. A total of 900,000 cholera vaccine doses are expected to arrive in Mozambique by 1 April and micro-planning for the vaccination campaign is underway.","OCHA, 27 Mar 2019"
TC-2019-000021-MOZ,2019-000021,21493,TC,tropical cyclone,MOZ,,-15.2841851140764,39.4140625,0.0,0.0,3,2019,3,9,A,0,0,0,0,,0,"Tropical Cyclone Idai is strengthening as it moves south-west over the northern Mozambique Channel. As of 12 March at 0.00 UTC, its centre was approximately 220 km west-southwest of Maintirano (Mahajanga Province, western Madagascar) and 520 km east of Quelimane (Zambezia Province, central Mozambique), with maximum sustained winds of 185 km/h. According to the UN Resident Coordinator for Mozambique, ten people were killed, 62 115 have been affected.",ECHO/UNRC
EQ-2018-000422-MOZ,2018-000422,21461,EQ,earthquake,MOZ,Mozambique,-20.6441,32.8008,0.0,0.0,0,2018,12,22,A,0,0,0,0,0,1,"Medium humanitarian impact, magnitude 5.5M",GDACS
FL-2018-000018-MOZ,2018-000018,21020,FL,flood,MOZ,"nampula, mozambique",-15.1266347,39.2687161,0.0,0.0,0,2018,1,15,A,0,0,0,0,,0,"Since 15 January, heavy rains have been falling on Mozambique, affecting over 73,200 people in Nampula province, according to the National Institute for Disaster Management (INGC). Over 14,400 houses were damaged, including about 8,800 partially destroyed and 5,600 completely destroyed. Eight health units, 422 classrooms and 135 electricity poles were equally damaged.",
FL-2017-000012-MOZ,2017-000012,20798,FL,flood,MOZ,,-25.898761936567,32.613525390625,0.0,0.0,0,2017,1,30,A,0,0,0,0,,0,"Since the onset of the rainy season in October 2016, torrential rains falling in central and southern Mozambique have resulted in numerous localized flooding incidents. According to the National Institute for Disaster Management (INGC), flooding this disaster season has cost the lives of 40 individuals and affected some 18,000 families (70,000 people) (News24 2017). Maputo and Gaza provinces, including the capitol of Maputo, have been the most affected areas of the country followed by Nampula and Sofala provinces. Most recently (14/15 January), flooding in Maputo city killed three people and displaced some 236 families. Additionally, authorities have reported that in recent days in Nampula and Sofala some 1,400 people have been affected by floods including six deaths and more than 200 family displacements (Verdade 2017).

On 18 January 2017, the Government activated a nation-wide institutional ?Orange Alert? following the release of medium-term forecasts by the National Meteorological Institute projecting the occurrence of heavy rains and strong winds across the country until March 2017. The decision was announced following a meeting of the Technical Council for Disaster Management and seeks to intensify the Government's monitoring and readiness actions to address the potential impacts of flooding and cyclonic events during the disaster season. The ?Orange Alert? is released in parallel to the ongoing ?Red Alert? issued in 2016 for the southern and central regions of the country to address the effects of the food insecurity situation brought on by the 2015/16 El-Ni&ntilde;o induced drought. 

At present, four river basins--Buzi and Pungue in the central region and Mutamba and Inhanombe in the southern region?are at ?alert? level and are expected to breach within the next 72 hours. The breach of these river basis is expected to cause floods in Govuro (North of Inhambane Province) and in Machanga (South of Sofala Province). According to the National Institute of Meteorology (INAM), heavy winds, strong storms and rain is expected from 25 - 26 January in Maputo Province and City and in Gaza Province. Between 30 and 50 millimeters of rain is expected to fall in 24 hours, which has the potential to affect the Provinces of Maputo (Districts of Matutuine, Boane, Namaacha, Manhi&ccedil;a, Marracuene, Moamba, Magude, Cities of Maputo and Matola), and Gaza (Districts of Bilene, Guij&aacute;, Chibuto, Mabalane, Massingir, Massagena, Chibuto, Chicualacuala, Chigubo, Cities of Ch&oacute;kw&eacute; and Xai-xai).",IFRC
DR-2016-000142-MOZ,2016-000142,20955,DR,drought,MOZ,chigubo,-22.9588974,33.3486147,0.0,0.0,0,2016,4,22,A,0,0,0,0,,0,"February 2016: FEWS NET estimated that from March
2016 till the next rain season, the number of food
insecure people might vary from 380,000 people in case of moderate scenario to 1.8 million people in a worstcase scenario.",
FL-2015-000033-MOZ,2015-000033,20385,FL,flood,MOZ,,-15.0933392681173,40.49560546875,0.0,0.0,0,2015,1,12,A,64,0,0,144,,0,"On 12 January 2015, the Council of Ministers of Mozambique declared the institutional red alert for Mozambique after intense rains fell over the country, affecting thousands of people, disrupting roads and damaging infrastructure. According to the National Disaster Management Institute (INGC) it is estimated that near 144,330 people (approximately 30,000 families) are affected across the country. In Zamb&eacute;zia province a total of 95,360 people (19,072 families) are affected by the floods, with 50,481 people (11,661 households) hosted in 49 accommodation centres. The death toll due to flooding, lightning and house collapse has risen to 64. The situation and figures may vary as the capacity to assess the situation improves. Additional air transport support is being sought.",IFRC
EP-2015-000015-MOZ,2015-000015,20355,EP,epidemic,MOZ,,-18.665695,35.5295619999999,0.0,0.0,0,2015,2,11,A,0,0,0,0,,0,"A total of 3,478 cholera cases have been recorded in Mozambique, with a death toll of 37. New cases continue to be reported in the provinces of Nampula, Niassa and Tete (As of 25th Feb)",OCHA
FL-2013-000008-MOZ,2013-000008,19951,FL,flood,MOZ,,-18.665695,35.5295619999999,0.0,0.0,0,2013,1,20,A,0,0,0,0,,0,"On 12 Jan 2013, the Mozambique authorities declared an orange alert due to heavy rains that lasted for more than a week. Small-scale flooding resulted in nine deaths and affected a total of 18,699 people
throughout the country. 1,889 houses were destroyed, 985 damaged and 679 inundated. Nine temporary accommodations centers were set up around Maputo city to provide shelter to about 5,492 people.","UN Resident Coordinator, AFP"
TC-2012-000008-MOZ,2012-000008,19705,TC,tropical cyclone,MOZ,,-18.665695,35.5295619999999,0.0,0.0,3,2012,1,15,A,0,0,0,0,,0,"Tropical Storms Dando, a category one storm with associated winds (up to 70km/h) and moderate to
heavy rainfall, hit southern Mozambique on 15 Jan 2012 and caused flooding and damage to houses and schools in the provinces of Maputo, Gaza and Inhambane. Heavy rainfall in South Africa and Swaziland caused a steady increase of water levels in the Maputo, Umbeluzi and Incomati Basins, flooding low-lying areas in Magude and Chokwe. Tropical Cyclone Funso, which is moving towards central Mozambique, may affect coastal areas of Zambezia Province.",UN Office of the Resident Coordinator
FL-2011-000013-MOZ,2011-000013,19420,FL,flood,MOZ,,-18.665695,35.529562,0.0,0.0,0,2011,1,25,A,0,0,0,191000,,0,"On 25 January 2011, the government of Mozambique declared the red alert for the flood situation in the
affected areas due the heavy rainfall that has being experienced along the Maputo, incomati, Limpopo, Save, Buzi, Pungu? and Zambezi River Basins covering the southern and central provinces of Maputo, Gaza, Inhambane, Manica, Sofala and Zamb?zia. ",IFRC
FL-2010-000055-MOZ,2010-000055,19047,FL,flood,MOZ,"Zambeze, Pungue and Buzi rivers",-18.665695,35.529562,0.0,0.0,0,2010,3,9,A,0,0,0,17000,,0,"Parts of Mozambique experienced heavy rainfall since mid February 2010, mainly in the central region covering Zamb?zia, Tete, Manica and Sofala Provinces. The persistent rains have saturated the soil causing floods in the valleys of Buzi, Zambeze, Licungo, Save and other rivers affecting approximately 17,000  people. The rainy situation has also been experienced in the neighbouring Malawi, Zambia and Zimbabwe.",IFRC DREF MDRMZ006
FL-2010-000046-MOZ,2010-000046,19038,FL,flood,MOZ,,-18.665695,35.529562,0.0,0.0,0,2010,3,9,A,0,0,0,0,,0,"Based on UNICEF situation report, 210 families (1,050 people) have been affected by the initial inundation in Namathanda district; of these, 613 people have been evacuated to a temporary shelter located in Mufu village. ",UNICEF and international news
